year,month,state,gender,value
2020,July,Jharkhand,Male,5132
2020,July,Jharkhand,Female,4670
2020,July,Jammu and Kashmir,Total,3983
2020,July,Jammu and Kashmir,Male,2156
2020,July,Jammu and Kashmir,Female,1826
2020,July,Himachal Pradesh,Total,754
2020,July,Himachal Pradesh,Male,407
2020,July,Himachal Pradesh,Female,347
2020,July,Haryana,Total,11839
2020,July,Haryana,Male,6321
2020,July,Haryana,Female,5518
2020,July,Gujarat,Total,32791
2020,July,Gujarat,Male,17442
2020,July,Gujarat,Female,15349
2020,July,Goa,Total,1132
2020,July,Goa,Male,579
2020,July,Goa,Female,553
2020,July,Delhi,Total,20171
2020,July,Delhi,Male,10798
2020,July,Delhi,Female,9373
2020,July,Daman and Diu,Total,420
2020,July,Daman and Diu,Male,293
2020,July,Daman and Diu,Female,127
2020,July,Dadra and Nagar Haveli,Total,388
2020,July,Dadra and Nagar Haveli,Male,231
2020,July,Dadra and Nagar Haveli,Female,157
2020,July,Chhattisgarh,Total,7680
2020,July,Chhattisgarh,Male,3926
2020,July,Chhattisgarh,Female,3754
2020,July,Chandigarh,Total,1194
2020,July,Chandigarh,Male,655
2020,July,Chandigarh,Female,539
2020,July,Bihar,Total,14708
2020,July,Bihar,Male,7762
2020,July,Bihar,Female,6947
2020,July,Assam,Total,5301
2020,July,Assam,Male,2724
2020,July,Assam,Female,2577
2020,July,Arunachal Pradesh,Total,381
2020,July,Arunachal Pradesh,Male,202
2020,July,Arunachal Pradesh,Female,180
2020,July,Andhra Pradesh,Total,18343
2020,July,Andhra Pradesh,Male,9232
2020,July,Andhra Pradesh,Female,9112
2020,July,Andaman and Nicobar Islands,Total,170
2020,July,Andaman and Nicobar Islands,Male,91
2020,July,Andaman and Nicobar Islands,Female,79
2020,July,All India,Total,463049
2020,July,All India,Male,239952
2020,July,All India,Female,223097
2019,October,West Bengal,Total,34401
2019,October,West Bengal,Male,17696
2019,October,West Bengal,Female,16705
2019,October,Uttarakhand,Total,3847
2019,October,Uttarakhand,Male,2042
2019,October,Uttarakhand,Female,1805
2019,October,Uttar Pradesh,Total,53356
2019,October,Uttar Pradesh,Male,28171
2019,October,Uttar Pradesh,Female,25185
2019,October,Tripura,Total,1422
2019,October,Tripura,Male,721
2019,October,Tripura,Female,701
2019,October,Telangana,Total,16844
2019,October,Telangana,Male,8477
2019,October,Telangana,Female,8367
2019,October,Tamil Nadu,Total,39595
2019,October,Tamil Nadu,Male,19797
2019,October,Tamil Nadu,Female,19797
2019,October,Sikkim,Total,280
2019,October,Sikkim,Male,147
2019,October,Sikkim,Female,134
2019,October,Rajasthan,Total,20341
2019,October,Rajasthan,Male,10628
2019,October,Rajasthan,Female,9714
2019,October,Punjab,Total,12176
2019,October,Punjab,Male,6494
2019,October,Punjab,Female,5682
2019,October,Puducherry,Total,1062
2019,October,Puducherry,Male,520
2019,October,Puducherry,Female,542
2019,October,Odisha,Total,8233
2019,October,Odisha,Male,4261
2019,October,Odisha,Female,3972
2019,October,Nagaland,Total,884
2019,October,Nagaland,Male,463
2019,October,Nagaland,Female,421
2019,October,Mizoram,Total,650
2019,October,Mizoram,Male,325
2019,October,Mizoram,Female,325
2019,October,Meghalaya,Total,665
2019,October,Meghalaya,Male,332
2019,October,Meghalaya,Female,332
2019,October,Manipur,Total,984
2019,October,Manipur,Male,485
2019,October,Manipur,Female,498
2019,October,Maharashtra,Total,58460
2019,October,Maharashtra,Male,30720
2019,October,Maharashtra,Female,27740
2019,October,Madhya Pradesh,Total,23722
2019,October,Madhya Pradesh,Male,12368
2019,October,Madhya Pradesh,Female,11354
2019,October,Lakshadweep,Total,65
2019,October,Lakshadweep,Male,33
2019,October,Lakshadweep,Female,31
2019,October,Ladakh,Total,84
2019,October,Ladakh,Male,55
2019,October,Ladakh,Female,29
2019,October,Kerala,Total,23905
2019,October,Kerala,Male,11432
2019,October,Kerala,Female,12472
2019,October,Karnataka,Total,28275
2019,October,Karnataka,Male,14404
2019,October,Karnataka,Female,13871
2019,October,Jharkhand,Total,9649
2019,October,Jharkhand,Male,5052
2019,October,Jharkhand,Female,4597
2019,October,Jammu and Kashmir,Total,3934
2019,October,Jammu and Kashmir,Male,2130
2019,October,Jammu and Kashmir,Female,1804
2019,October,Himachal Pradesh,Total,750
2019,October,Himachal Pradesh,Male,404
2019,October,Himachal Pradesh,Female,345
2019,October,Haryana,Total,11587
2019,October,Haryana,Male,6186
2019,October,Haryana,Female,5401
2019,October,Gujarat,Total,32204
2019,October,Gujarat,Male,17130
2019,October,Gujarat,Female,15074
2019,October,Goa,Total,1114
2019,October,Goa,Male,570
2019,October,Goa,Female,544
2019,October,Delhi,Total,19869
2019,October,Delhi,Male,10637
2019,October,Delhi,Female,9233
2019,October,Daman and Diu,Total,397
2019,October,Daman and Diu,Male,275
2019,October,Daman and Diu,Female,122
2019,October,Dadra and Nagar Haveli,Total,366
2019,October,Dadra and Nagar Haveli,Male,218
2019,October,Dadra and Nagar Haveli,Female,148
2019,October,Chhattisgarh,Total,7535
2019,October,Chhattisgarh,Male,3852
2019,October,Chhattisgarh,Female,3683
2019,October,Chandigarh,Total,1182
2019,October,Chandigarh,Male,649
2019,October,Chandigarh,Female,533
2019,October,Bihar,Total,14474
2019,October,Bihar,Male,7638
2019,October,Bihar,Female,6836
2019,October,Assam,Total,5227
2019,October,Assam,Male,2686
2019,October,Assam,Female,2541
2019,October,Arunachal Pradesh,Total,376
2019,October,Arunachal Pradesh,Male,199
2019,October,Arunachal Pradesh,Female,177
2019,October,Andhra Pradesh,Total,18036
2019,October,Andhra Pradesh,Male,9077
2019,October,Andhra Pradesh,Female,8959
2019,October,Andaman and Nicobar Islands,Total,168
2019,October,Andaman and Nicobar Islands,Male,90
2019,October,Andaman and Nicobar Islands,Female,78
2019,October,All India,Total,456116
2019,October,All India,Male,236364
2019,October,All India,Female,219752
2019,March,West Bengal,Total,34042
2019,March,West Bengal,Male,17511
2019,March,West Bengal,Female,16531
2019,March,Uttarakhand,Total,3790
2019,March,Uttarakhand,Male,2012
2019,March,Uttarakhand,Female,1778
2019,March,Uttar Pradesh,Total,52759
2019,March,Uttar Pradesh,Male,27856
2019,March,Uttar Pradesh,Female,24903
2019,March,Tripura,Total,1388
2019,March,Tripura,Male,703
2019,March,Tripura,Female,685
2019,March,Telangana,Total,16748
2019,March,Telangana,Male,8429
2019,March,Telangana,Female,8319
2019,March,Tamil Nadu,Total,39292
2019,March,Tamil Nadu,Male,19646
2019,March,Tamil Nadu,Female,19646
2019,March,Sikkim,Total,271
2019,March,Sikkim,Male,142
2019,March,Sikkim,Female,129
2019,March,Rajasthan,Total,20123
2019,March,Rajasthan,Male,10514
2019,March,Rajasthan,Female,9609
2019,March,Punjab,Total,12056
2019,March,Punjab,Male,6430
2019,March,Punjab,Female,5626
2019,March,Puducherry,Total,1047
2019,March,Puducherry,Male,513
2019,March,Puducherry,Female,534
2019,March,Odisha,Total,8149
2019,March,Odisha,Male,4218
2019,March,Odisha,Female,3931
2019,March,Nagaland,Total,861
2019,March,Nagaland,Male,451
2019,March,Nagaland,Female,410
2019,March,Mizoram,Total,645
2019,March,Mizoram,Male,323
2019,March,Mizoram,Female,322
2019,March,Meghalaya,Total,660
2019,March,Meghalaya,Male,330
2019,March,Meghalaya,Female,330
2019,March,Manipur,Total,973
2019,March,Manipur,Male,480
2019,March,Manipur,Female,493
2019,March,Maharashtra,Total,57947
2019,March,Maharashtra,Male,30450
2019,March,Maharashtra,Female,27497
2019,March,Madhya Pradesh,Total,23478
2019,March,Madhya Pradesh,Male,12241
2019,March,Madhya Pradesh,Female,11237
2019,March,Lakshadweep,Total,64
2019,March,Lakshadweep,Male,33
2019,March,Lakshadweep,Female,31
2019,March,Ladakh,Total,82
2019,March,Ladakh,Male,54
2019,March,Ladakh,Female,28
2019,March,Kerala,Total,23369
2019,March,Kerala,Male,11176
2019,March,Kerala,Female,12193
2019,March,Karnataka,Total,27960
2019,March,Karnataka,Male,14244
2019,March,Karnataka,Female,13716
2019,March,Jharkhand,Total,9531
2019,March,Jharkhand,Male,4990
2019,March,Jharkhand,Female,4541
2019,March,Jammu and Kashmir,Total,3897
2019,March,Jammu and Kashmir,Male,2110
2019,March,Jammu and Kashmir,Female,1787
2019,March,Himachal Pradesh,Total,746
2019,March,Himachal Pradesh,Male,403
2019,March,Himachal Pradesh,Female,343
2019,March,Haryana,Total,11392
2019,March,Haryana,Male,6082
2019,March,Haryana,Female,5310
2019,March,Gujarat,Total,31750
2019,March,Gujarat,Male,16888
2019,March,Gujarat,Female,14862
2019,March,Goa,Total,1100
2019,March,Goa,Male,562
2019,March,Goa,Female,538
2019,March,Delhi,Total,19634
2019,March,Delhi,Male,10511
2019,March,Delhi,Female,9123
2019,March,Daman and Diu,Total,379
2019,March,Daman and Diu,Male,261
2019,March,Daman and Diu,Female,118
2019,March,Dadra and Nagar Haveli,Total,349
2019,March,Dadra and Nagar Haveli,Male,207
2019,March,Dadra and Nagar Haveli,Female,142
2019,March,Chhattisgarh,Total,7422
2019,March,Chhattisgarh,Male,3794
2019,March,Chhattisgarh,Female,3628
2019,March,Chandigarh,Total,1173
2019,March,Chandigarh,Male,644
2019,March,Chandigarh,Female,529
2019,March,Bihar,Total,14293
2019,March,Bihar,Male,7542
2019,March,Bihar,Female,6751
2019,March,Assam,Total,5169
2019,March,Assam,Male,2656
2019,March,Assam,Female,2513
2019,March,Arunachal Pradesh,Total,372
2019,March,Arunachal Pradesh,Male,197
2019,March,Arunachal Pradesh,Female,175
2019,March,Andhra Pradesh,Total,17799
2019,March,Andhra Pradesh,Male,8958
2019,March,Andhra Pradesh,Female,8841
2019,March,Andaman and Nicobar Islands,Total,167
2019,March,Andaman and Nicobar Islands,Male,89
2019,March,Andaman and Nicobar Islands,Female,78
2019,March,All India,Total,450877
2019,March,All India,Male,233650
2019,March,All India,Female,217227
2019,July,West Bengal,Total,34247
2019,July,West Bengal,Male,17617
2019,July,West Bengal,Female,16630
2019,July,Uttarakhand,Total,3822
2019,July,Uttarakhand,Male,2029
2019,July,Uttarakhand,Female,1793
2019,July,Uttar Pradesh,Total,53100
2019,July,Uttar Pradesh,Male,28036
2019,July,Uttar Pradesh,Female,25064
2019,July,Tripura,Total,1407
2019,July,Tripura,Male,713
2019,July,Tripura,Female,694
2019,July,Telangana,Total,16748
2019,July,Telangana,Male,8429
2019,July,Telangana,Female,8319
2019,July,Tamil Nadu,Total,39465
2019,July,Tamil Nadu,Male,19733
2019,July,Tamil Nadu,Female,19733
2019,July,Sikkim,Total,276
2019,July,Sikkim,Male,144
2019,July,Sikkim,Female,132
2019,July,Rajasthan,Total,20248
2019,July,Rajasthan,Male,10579
2019,July,Rajasthan,Female,9669
2019,July,Punjab,Total,12125
2019,July,Punjab,Male,6466
2019,July,Punjab,Female,5658
2019,July,Puducherry,Total,1056
2019,July,Puducherry,Male,517
2019,July,Puducherry,Female,539
2019,July,Odisha,Total,8197
2019,July,Odisha,Male,4243
2019,July,Odisha,Female,3954
2019,July,Nagaland,Total,874
2019,July,Nagaland,Male,458
2019,July,Nagaland,Female,416
2019,July,Mizoram,Total,648
2019,July,Mizoram,Male,324
2019,July,Mizoram,Female,324
2019,July,Meghalaya,Total,663
2019,July,Meghalaya,Male,331
2019,July,Meghalaya,Female,331
2019,July,Manipur,Total,979
2019,July,Manipur,Male,483
2019,July,Manipur,Female,496
2019,July,Maharashtra,Total,58240
2019,July,Maharashtra,Male,30604
2019,July,Maharashtra,Female,27636
2019,July,Madhya Pradesh,Total,23618
2019,July,Madhya Pradesh,Male,12314
2019,July,Madhya Pradesh,Female,11304
2019,July,Lakshadweep,Total,64
2019,July,Lakshadweep,Male,33
2019,July,Lakshadweep,Female,31
2019,July,Ladakh,Total,83
2019,July,Ladakh,Male,54
2019,July,Ladakh,Female,29
2019,July,Kerala,Total,23675
2019,July,Kerala,Male,11322
2019,July,Kerala,Female,12353
2019,July,Karnataka,Total,28140
2019,July,Karnataka,Male,14335
2019,July,Karnataka,Female,13805
2019,July,Jharkhand,Total,9599
2019,July,Jharkhand,Male,5025
2019,July,Jharkhand,Female,4573
2019,July,Jammu and Kashmir,Total,3918
2019,July,Jammu and Kashmir,Male,2121
2019,July,Jammu and Kashmir,Female,1797
2019,July,Himachal Pradesh,Total,748
2019,July,Himachal Pradesh,Male,404
2019,July,Himachal Pradesh,Female,344
2019,July,Haryana,Total,11503
2019,July,Haryana,Male,6142
2019,July,Haryana,Female,5362
2019,July,Gujarat,Total,32010
2019,July,Gujarat,Male,17026
2019,July,Gujarat,Female,14983
2019,July,Goa,Total,1108
2019,July,Goa,Male,566
2019,July,Goa,Female,542
2019,July,Delhi,Total,19768
2019,July,Delhi,Male,10583
2019,July,Delhi,Female,9186
2019,July,Daman and Diu,Total,389
2019,July,Daman and Diu,Male,269
2019,July,Daman and Diu,Female,120
2019,July,Dadra and Nagar Haveli,Total,359
2019,July,Dadra and Nagar Haveli,Male,213
2019,July,Dadra and Nagar Haveli,Female,145
2019,July,Chhattisgarh,Total,7486
2019,July,Chhattisgarh,Male,3827
2019,July,Chhattisgarh,Female,3659
2019,July,Chandigarh,Total,1178
2019,July,Chandigarh,Male,647
2019,July,Chandigarh,Female,532
2019,July,Bihar,Total,14397
2019,July,Bihar,Male,7597
2019,July,Bihar,Female,6799
2019,July,Assam,Total,5202
2019,July,Assam,Male,2673
2019,July,Assam,Female,2529
2019,July,Arunachal Pradesh,Total,374
2019,July,Arunachal Pradesh,Male,198
2019,July,Arunachal Pradesh,Female,176
2019,July,Andhra Pradesh,Total,17935
2019,July,Andhra Pradesh,Male,9026
2019,July,Andhra Pradesh,Female,8909
2019,July,Andaman and Nicobar Islands,Total,168
2019,July,Andaman and Nicobar Islands,Male,89
2019,July,Andaman and Nicobar Islands,Female,78
2019,July,All India,Total,453814
2019,July,All India,Male,235170
2019,July,All India,Female,218644
2018,October,West Bengal,Total,33788
2018,October,West Bengal,Male,17381
2018,October,West Bengal,Female,16407
2018,October,Uttarakhand,Total,3750
2018,October,Uttarakhand,Male,1990
2018,October,Uttarakhand,Female,1760
2018,October,Uttar Pradesh,Total,52335
2018,October,Uttar Pradesh,Male,27632
2018,October,Uttar Pradesh,Female,24703
2018,October,Tripura,Total,1364
2018,October,Tripura,Male,691
2018,October,Tripura,Female,673
2018,October,Telangana,Total,16460
2018,October,Telangana,Male,8284
2018,October,Telangana,Female,8176
2018,October,Tamil Nadu,Total,39077
2018,October,Tamil Nadu,Male,19539
2018,October,Tamil Nadu,Female,19539
2018,October,Sikkim,Total,264
2018,October,Sikkim,Male,138
2018,October,Sikkim,Female,126
2018,October,Rajasthan,Total,19968
2018,October,Rajasthan,Male,10432
2018,October,Rajasthan,Female,9535
2018,October,Punjab,Total,11971
2018,October,Punjab,Male,6385
2018,October,Punjab,Female,5586
2018,October,Puducherry,Total,1036
2018,October,Puducherry,Male,507
2018,October,Puducherry,Female,529
2018,October,Odisha,Total,8089
2018,October,Odisha,Male,4187
2018,October,Odisha,Female,3902
2018,October,Nagaland,Total,845
2018,October,Nagaland,Male,443
2018,October,Nagaland,Female,402
2018,October,Mizoram,Total,641
2018,October,Mizoram,Male,321
2018,October,Mizoram,Female,320
2018,October,Meghalaya,Total,657
2018,October,Meghalaya,Male,328
2018,October,Meghalaya,Female,328
2018,October,Manipur,Total,966
2018,October,Manipur,Male,477
2018,October,Manipur,Female,489
2018,October,Maharashtra,Total,57583
2018,October,Maharashtra,Male,30259
2018,October,Maharashtra,Female,27324
2018,October,Madhya Pradesh,Total,23304
2018,October,Madhya Pradesh,Male,12150
2018,October,Madhya Pradesh,Female,11154
2018,October,Lakshadweep,Total,64
2018,October,Lakshadweep,Male,33
2018,October,Lakshadweep,Female,31
2018,October,Ladakh,Total,81
2018,October,Ladakh,Male,53
2018,October,Ladakh,Female,28
2018,October,Kerala,Total,22985
2018,October,Kerala,Male,10992
2018,October,Kerala,Female,11993
2018,October,Karnataka,Total,27738
2018,October,Karnataka,Male,14130
2018,October,Karnataka,Female,13607
2018,October,Jharkhand,Total,9447
2018,October,Jharkhand,Male,4946
2018,October,Jharkhand,Female,4501
2018,October,Jammu and Kashmir,Total,3870
2018,October,Jammu and Kashmir,Male,2095
2018,October,Jammu and Kashmir,Female,1775
2018,October,Himachal Pradesh,Total,743
2018,October,Himachal Pradesh,Male,401
2018,October,Himachal Pradesh,Female,342
2018,October,Haryana,Total,11255
2018,October,Haryana,Male,6009
2018,October,Haryana,Female,5246
2018,October,Gujarat,Total,31428
2018,October,Gujarat,Male,16717
2018,October,Gujarat,Female,14711
2018,October,Goa,Total,1090
2018,October,Goa,Male,557
2018,October,Goa,Female,533
2018,October,Delhi,Total,19465
2018,October,Delhi,Male,10420
2018,October,Delhi,Female,9045
2018,October,Daman and Diu,Total,366
2018,October,Daman and Diu,Male,251
2018,October,Daman and Diu,Female,115
2018,October,Dadra and Nagar Haveli,Total,337
2018,October,Dadra and Nagar Haveli,Male,200
2018,October,Dadra and Nagar Haveli,Female,137
2018,October,Chhattisgarh,Total,7343
2018,October,Chhattisgarh,Male,3754
2018,October,Chhattisgarh,Female,3589
2018,October,Chandigarh,Total,1166
2018,October,Chandigarh,Male,640
2018,October,Chandigarh,Female,526
2018,October,Bihar,Total,14165
2018,October,Bihar,Male,7475
2018,October,Bihar,Female,6690
2018,October,Assam,Total,5129
2018,October,Assam,Male,2635
2018,October,Assam,Female,2493
2018,October,Arunachal Pradesh,Total,369
2018,October,Arunachal Pradesh,Male,195
2018,October,Arunachal Pradesh,Female,174
2018,October,Andhra Pradesh,Total,17632
2018,October,Andhra Pradesh,Male,8873
2018,October,Andhra Pradesh,Female,8758
2018,October,Andaman and Nicobar Islands,Total,166
2018,October,Andaman and Nicobar Islands,Male,88
2018,October,Andaman and Nicobar Islands,Female,77
2018,October,All India,Total,446932
2018,October,All India,Male,231608
2018,October,All India,Female,215324
2018,March,West Bengal,Total,33432
2018,March,West Bengal,Male,17198
2018,March,West Bengal,Female,16234
2018,March,Uttarakhand,Total,3694
2018,March,Uttarakhand,Male,1961
2018,March,Uttarakhand,Female,1733
2018,March,Uttar Pradesh,Total,51742
2018,March,Uttar Pradesh,Male,27319
2018,March,Uttar Pradesh,Female,24423
2018,March,Tripura,Total,1331
2018,March,Tripura,Male,675
2018,March,Tripura,Female,656
2018,March,Telangana,Total,16365
2018,March,Telangana,Male,8236
2018,March,Telangana,Female,8129
